review_id,booking_id,customer_id,driver_id,review_text,star_rating,review_date,label,trust_score,reason
REV000832,BK001913,CUST01631,DRV0329,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",5,2025-03-15 13:48:59,Genuine,65.0,some specific details present
REV000833,BK001914,CUST00058,DRV0159,Best driver ever! Best driver ever! Best driver ever!,5,2025-03-28 17:42:33,Genuine,65.0,some specific details present
REV000834,BK001916,CUST00533,DRV0160,"Average ride, nothing special but no complaints either. On time pickup.",4,2025-11-05 16:06:06,Genuine,65.0,some specific details present
REV000835,BK001917,CUST01642,DRV0309,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-05-07 21:30:03,Genuine,80.0,contains specific ride details
REV000836,BK001919,CUST01702,DRV0069,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-08-14 13:12:49,Genuine,65.0,some specific details present
REV000837,BK001924,CUST01790,DRV0331,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-02-19 07:24:28,Genuine,65.0,some specific details present
REV000838,BK001925,CUST00637,DRV0190,AC wasn't working properly but driver was courteous. Fare was reasonable for 5.0km.,4,2025-09-27 19:17:22,Genuine,85.0,contains specific ride details
REV000839,BK001926,CUST00076,DRV0072,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-05-24 16:46:22,Genuine,80.0,contains specific ride details
REV000840,BK001927,CUST00224,DRV0330,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-02-04 17:26:24,Genuine,65.0,some specific details present
REV000841,BK001934,CUST00649,DRV0278,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-09-15 06:22:07,Genuine,65.0,some specific details present
REV000842,BK001936,CUST00293,DRV0291,"Good experience overall, vehicle was in good condition. Driver knew the Delhi routes well.",5,2025-07-10 07:53:37,Genuine,65.0,some specific details present
REV000843,BK001938,CUST00696,DRV0219,"Excellent service, driver helped with my luggage and was very professional.",5,2025-01-23 19:26:31,Genuine,80.0,contains specific ride details
REV000844,BK001943,CUST01378,DRV0181,"Excellent service, driver helped with my luggage and was very professional.",4,2025-03-06 18:19:33,Genuine,80.0,contains specific ride details
REV000845,BK001945,CUST01699,DRV0034,Call 9876543210 for direct booking and skip the app fees,1,2025-06-03 20:36:11,Spam,5.0,"contains URL, phone number, or promotional content"
REV000846,BK001946,CUST00583,DRV0188,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-23 02:51:26,Genuine,65.0,some specific details present
REV000847,BK001947,CUST00610,DRV0266,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-10-31 07:05:29,Genuine,80.0,contains specific ride details
REV000848,BK001949,CUST01503,DRV0286,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-09-08 21:32:09,Genuine,80.0,contains specific ride details
REV000849,BK001951,CUST01454,DRV0324,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-11-24 22:41:15,Genuine,65.0,some specific details present
REV000850,BK001952,CUST00964,DRV0210,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-19 12:47:26,Genuine,80.0,contains specific ride details
REV000851,BK001954,CUST00476,DRV0346,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-05 08:50:00,Genuine,80.0,contains specific ride details
REV000852,BK001958,CUST01499,DRV0341,"Excellent service, driver helped with my luggage and was very professional.",5,2025-08-25 14:37:52,Genuine,80.0,contains specific ride details
REV000853,BK001959,CUST01597,DRV0233,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.8km.,3,2025-09-24 03:19:18,Genuine,85.0,contains specific ride details
REV000854,BK001962,CUST00311,DRV0007,"Excellent service, driver helped with my luggage and was very professional.",5,2025-06-21 04:00:53,Genuine,80.0,contains specific ride details
REV000855,BK001963,CUST00517,DRV0254,Call 9876543210 for direct booking and skip the app fees,5,2025-03-15 12:08:53,Spam,5.0,"contains URL, phone number, or promotional content"
REV000856,BK001964,CUST01019,DRV0233,"Decent ride but the driver took a longer route than necessary, added to the fare.",3,2025-04-23 11:31:30,Genuine,80.0,contains specific ride details
REV000857,BK001965,CUST01632,DRV0228,AC wasn't working properly but driver was courteous. Fare was reasonable for 6.3km.,3,2025-04-11 12:13:57,Genuine,85.0,contains specific ride details
REV000858,BK001969,CUST01754,DRV0082,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-12-11 22:58:01,Genuine,80.0,contains specific ride details
REV000859,BK001972,CUST00181,DRV0230,"Good experience overall, vehicle was in good condition. Driver knew the Pune routes well.",4,2025-11-20 20:53:19,Genuine,65.0,some specific details present
REV000860,BK001974,CUST00740,DRV0040,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-04-26 23:48:33,Genuine,80.0,contains specific ride details
REV000861,BK001979,CUST01046,DRV0126,AC wasn't working properly but driver was courteous. Fare was reasonable for 4.8km.,4,2025-07-07 03:01:26,Genuine,85.0,contains specific ride details
REV000862,BK001980,CUST00028,DRV0104,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-06-04 17:57:13,Genuine,80.0,contains specific ride details
REV000863,BK001984,CUST00506,DRV0169,Call 9876543210 for direct booking and skip the app fees,5,2025-07-24 01:25:25,Spam,5.0,"contains URL, phone number, or promotional content"
REV000864,BK001990,CUST00344,DRV0290,"Excellent service, driver helped with my luggage and was very professional.",5,2025-07-08 09:00:25,Genuine,80.0,contains specific ride details
REV000865,BK001993,CUST01324,DRV0095,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-03-30 09:13:51,Genuine,80.0,contains specific ride details
REV000866,BK001994,CUST00971,DRV0044,nice,1,2025-11-01 10:36:38,Suspicious,25.0,too short and generic to be trustworthy
REV000867,BK001995,CUST01638,DRV0030,AC wasn't working properly but driver was courteous. Fare was reasonable for 7.0km.,4,2025-05-26 11:02:48,Genuine,85.0,contains specific ride details
REV000868,BK001996,CUST00228,DRV0060,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-03-24 04:25:40,Genuine,65.0,some specific details present
REV000869,BK001997,CUST00897,DRV0085,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-11-08 22:08:52,Genuine,80.0,contains specific ride details
REV000870,BK002001,CUST01413,DRV0036,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-04-18 23:45:46,Genuine,65.0,some specific details present
REV000871,BK002002,CUST00559,DRV0303,Driver Wriddhish was very polite and the Mini was clean. Reached on time despite traffic near Hyderabad.,4,2025-02-11 13:08:20,Genuine,80.0,contains specific ride details
REV000872,BK002004,CUST00831,DRV0255,AC wasn't working properly but driver was courteous. Fare was reasonable for 9.0km.,3,2025-12-20 05:38:56,Genuine,85.0,contains specific ride details
REV000873,BK002006,CUST00479,DRV0204,"Excellent service, driver helped with my luggage and was very professional.",5,2025-10-29 00:00:55,Genuine,80.0,contains specific ride details
REV000874,BK002012,CUST01100,DRV0259,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-01-05 09:58:39,Genuine,80.0,contains specific ride details
REV000875,BK002013,CUST00576,DRV0312,"Good experience overall, vehicle was in good condition. Driver knew the Bengaluru routes well.",5,2025-06-22 01:23:40,Genuine,65.0,some specific details present
REV000876,BK002017,CUST00208,DRV0170,"Excellent service, driver helped with my luggage and was very professional.",5,2025-04-14 20:41:04,Genuine,80.0,contains specific ride details
REV000877,BK002027,CUST00018,DRV0080,Driver Zarna was very polite and the Mini was clean. Reached on time despite traffic near Bengaluru.,4,2025-10-04 09:53:56,Genuine,80.0,contains specific ride details
REV000878,BK002028,CUST00422,DRV0132,AC wasn't working properly but driver was courteous. Fare was reasonable for 2.9km.,4,2025-11-04 07:51:50,Genuine,85.0,contains specific ride details
REV000879,BK002030,CUST01550,DRV0049,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-07-21 13:24:59,Genuine,80.0,contains specific ride details
REV000880,BK002031,CUST01313,DRV0060,"Average ride, nothing special but no complaints either. On time pickup.",3,2025-01-09 02:38:15,Genuine,65.0,some specific details present
REV000881,BK002032,CUST00449,DRV0046,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-01-11 12:37:16,Genuine,80.0,contains specific ride details
REV000882,BK002034,CUST00919,DRV0199,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-08-09 06:25:50,Genuine,80.0,contains specific ride details
REV000883,BK002036,CUST01378,DRV0216,Driver Liam was very polite and the Bike was clean. Reached on time despite traffic near Hyderabad.,4,2025-03-21 05:25:17,Genuine,80.0,contains specific ride details
REV000884,BK002041,CUST00327,DRV0004,"Good experience overall, vehicle was in good condition. Driver knew the Chennai routes well.",5,2025-04-08 23:51:14,Genuine,65.0,some specific details present
REV000885,BK002042,CUST00529,DRV0143,Driver Ranveer was very polite and the Prime SUV was clean. Reached on time despite traffic near Delhi.,5,2025-02-15 03:18:34,Genuine,80.0,contains specific ride details
REV000886,BK002045,CUST00424,DRV0064,Driver Janaki was very polite and the Mini was clean. Reached on time despite traffic near Delhi.,4,2025-02-23 20:39:23,Genuine,80.0,contains specific ride details
REV000887,BK002046,CUST01760,DRV0130,"Good experience overall, vehicle was in good condition. Driver knew the Mumbai routes well.",5,2025-04-10 08:36:45,Genuine,65.0,some specific details present
REV000888,BK002048,CUST01449,DRV0039,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-08-24 08:06:00,Genuine,80.0,contains specific ride details
REV000889,BK002049,CUST00683,DRV0224,Driver Turvi was very polite and the Mini was clean. Reached on time despite traffic near Delhi.,5,2025-01-21 00:29:23,Genuine,80.0,contains specific ride details
REV000890,BK002050,CUST01469,DRV0211,"Smooth ride, driver took the flyover route which saved time. Would book again.",4,2025-12-08 12:33:49,Genuine,80.0,contains specific ride details
REV000891,BK002052,CUST00052,DRV0041,AC wasn't working properly but driver was courteous. Fare was reasonable for 8.2km.,3,2025-09-26 16:26:25,Genuine,85.0,contains specific ride details
REV000892,BK002053,CUST00238,DRV0052,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-09-13 12:09:19,Genuine,80.0,contains specific ride details
REV000893,BK002056,CUST01142,DRV0039,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-02-24 06:59:57,Genuine,80.0,contains specific ride details
REV000894,BK002059,CUST00307,DRV0156,AC wasn't working properly but driver was courteous. Fare was reasonable for 12.8km.,3,2025-09-30 13:14:42,Genuine,85.0,contains specific ride details
REV000895,BK002062,CUST01030,DRV0266,"Excellent service, driver helped with my luggage and was very professional.",4,2025-07-06 17:07:40,Genuine,80.0,contains specific ride details
REV000896,BK002067,CUST01470,DRV0159,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-22 12:41:47,Genuine,80.0,contains specific ride details
REV000897,BK002070,CUST00499,DRV0189,Driver Qadim was very polite and the Sedan was clean. Reached on time despite traffic near Delhi.,5,2025-09-02 20:32:53,Genuine,80.0,contains specific ride details
REV000898,BK002072,CUST01080,DRV0237,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,4,2025-02-13 03:09:46,Genuine,80.0,contains specific ride details
REV000899,BK002073,CUST00866,DRV0310,Driver Kavya was very polite and the Bike was clean. Reached on time despite traffic near Bengaluru.,5,2025-12-26 06:46:54,Genuine,80.0,contains specific ride details
REV000900,BK002076,CUST01350,DRV0187,Driver was a bit late by 10 mins but called ahead to inform. Drive was safe and smooth.,3,2025-04-09 10:56:12,Genuine,80.0,contains specific ride details
REV000901,BK002080,CUST00275,DRV0272,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-12-30 15:17:59,Genuine,80.0,contains specific ride details
REV000902,BK002081,CUST01762,DRV0171,Driver Veda was very polite and the Bike was clean. Reached on time despite traffic near Bengaluru.,5,2025-03-01 10:45:55,Genuine,80.0,contains specific ride details
REV000903,BK002083,CUST00786,DRV0289,good good good,5,2025-03-10 22:27:49,Suspicious,25.0,too short and generic to be trustworthy
REV000904,BK002084,CUST00198,DRV0208,"Smooth ride, driver took the flyover route which saved time. Would book again.",5,2025-02-08 03:22:16,Genuine,80.0,contains specific ride details
REV000905,BK002086,CUST01158,DRV0003,"Decent ride but the driver took a longer route than necessary, added to the fare.",4,2025-08-01 20:53:38,Genuine,80.0,contains specific ride details
